,path,sentence
35134,wavs/record_smarthome_7000053_1427.wav,เปิดน้ำที่อ่างล้างหน้าให้หน่อยจะล้างหน้า
35135,wavs/record_smarthome_7000041_635.wav,ปิดเครื่องปั่นในห้องครัวทันที
35136,wavs/record_smarthome_7000053_159.wav,ตั้งเวลานับถอยหลังสิบห้านาที
35137,wavs/record_smarthome_7000033_937.wav,ลดระดับความสว่างให้หน่อย
35139,wavs/record_smarthome_7000021_1175.wav,เบาเตาแก๊สลงหน่อยเดี๋ยวแก๊สจะหมด
35140,wavs/record_healthcare_7000037_1005.wav,ปวดท้องเหมือนมีใครเอามือมาบีบเป็นพักพัก
35141,wavs/record_smarthome_7000025_1396.wav,เปิดที่ดูดควันในห้องครัว
35143,wavs/record_smarthome_7000034_2042.wav,เปิดเพลงลูกทุ่งในห้องครัว
35144,wavs/record_healthcare_7000050_1703.wav,ขึ้นรถเมล์หกล้มเข่ากระแทกพื้นจนบวม
35145,wavs/record_smarthome_7000037_1500.wav,เปิดประตูทันที
35146,wavs/record_healthcare_7000019_2124.wav,ไปฟันหญ้ามาปวดแขนมากเลย
35147,wavs/record_smarthome_7000051_471.wav,ปิดผ้าม่าน
35149,wavs/record_smarthome_7000017_2309.wav,เปิดไฟที่จอดรถเวลาหนึ่งทุ่มตรง
35150,wavs/record_smarthome_7000033_1203.wav,เปลี่ยนช่องโทรทัศน์เป็นช่องที่ยี่สิบห้า
35151,wavs/record_healthcare_7000018_787.wav,ไปข้างนอกมาแล้วตากแดดนานรู้สึกมีไข้
35152,wavs/record_smarthome_7000036_2238.wav,เปิดไฟกลางห้อง
35153,wavs/record_smarthome_7000031_1868.wav,เปิดเครื่องดูดควันในอีกห้านาที
35154,wavs/record_smarthome_7000035_1633.wav,เปิดพัดลมเบอร์สองให้พัดลมส่ายทั่วห้อง
35156,wavs/record_smarthome_7000016_234.wav,ปรับน้ำเป็นน้ำอุ่น
35157,wavs/record_healthcare_7000032_1215.wav,เมื่อวานใช้กระเป๋าสะพายปวดไหล่มาก
35158,wavs/record_healthcare_7000043_2378.wav,ปวดหัวบริเวณด้านซ้ายข้างเดียว
35159,wavs/record_smarthome_7000052_619.wav,ปิดเครื่องทำความชื้นให้หน่อย
35161,wavs/record_healthcare_7000028_2385.wav,ปวดหัวแทบจะระเบิด
35166,wavs/record_smarthome_7000025_2540.wav,เพิ่มอุณหภูมิเตาอบขึ้นห้าสิบองศา
35169,wavs/record_healthcare_7000022_1974.wav,รู้สึกว่ากล้ามเนื้อที่แขนอักเสบ
35170,wavs/record_smarthome_7000053_2199.wav,เปิดโหมดกำจัดไอน้ำ
35171,wavs/record_smarthome_7000034_1644.wav,เปิดพัดลมเพดานห้องเก็บของ
35172,wavs/record_smarthome_7000044_946.wav,ลดอุณหภูมิน้ำฝักบัวลงสององศาเซลเซียส
35177,wavs/record_smarthome_7000044_1799.wav,เปิดหน้าต่างทั้งหมด
35178,wavs/record_smarthome_7000022_751.wav,ปิดไฟฉุกเฉิน
35181,wavs/record_healthcare_7000018_760.wav,เวลาลุกต้องคอยระวังเดี๋ยวจะเจ็บเข่า
35182,wavs/record_smarthome_7000035_2198.wav,เปิดโหมดกำจัดกลิ่น
35185,wavs/record_smarthome_7000034_836.wav,ปิดไฟห้องนั่งเล่นในสามสิบนาที
35186,wavs/record_healthcare_7000028_485.wav,มีเม็ดอะไรไม่รู้แปลกแปลกขึ้นที่หัว
35188,wavs/record_healthcare_7000043_792.wav,ไฝขึ้นที่ตาอยากจะไปเอาออกเพราะมองไม่เห็น
35191,wavs/record_smarthome_7000043_879.wav,ปิดไฟในห้องครัวในอีกสิบนาที
35192,wavs/record_healthcare_7000037_533.wav,รู้สึกปวดหลังแล้วเหมือนจะปวดเสียว
35194,wavs/record_healthcare_7000016_693.wav,เจ็บเข่ามากลุกนั่งไม่ค่อยดีเลย
35195,wavs/record_smarthome_7000039_2328.wav,เปิดไฟทุกดวงให้สว่างขึ้น
35198,wavs/record_smarthome_7000020_188.wav,ต้มน้ำร้อน
35199,wavs/record_healthcare_7000019_2409.wav,รู้สึกท้องอืดเหมือนมีก๊าซในท้อง
35200,wavs/record_smarthome_7000023_2474.wav,เปิดไฟในห้องนอน
35201,wavs/record_smarthome_7000021_1443.wav,เปิดน้ำล้างมือ
35203,wavs/record_smarthome_7000052_1372.wav,เปิดทีวีช่องแปด
35205,wavs/record_healthcare_7000018_499.wav,มีไฝขึ้นที่ข้างแขนกดแล้วเจ็บ
35206,wavs/record_smarthome_7000041_639.wav,ปิดเครื่องฟอกอากาศในห้องนั่งเล่น
35209,wavs/record_smarthome_7000016_1167.wav,เตือนเวลาทานยาในอีกสามสิบนาที
35210,wavs/record_smarthome_7000042_1302.wav,เปิดก๊อกน้ำอุ่น
35211,wavs/record_healthcare_7000018_994.wav,ปวดท้องมากปวดเป็นพักพัก
35212,wavs/record_smarthome_7000016_2242.wav,เปิดไฟฉายในอีกห้านาที
35214,wavs/record_healthcare_7000017_491.wav,มีเม็ดใสใสขึ้นบริเวณมือ
35216,wavs/record_smarthome_7000038_276.wav,ปรับอุณหภูมิน้ำให้เย็น
35218,wavs/record_healthcare_7000026_441.wav,พออายุเยอะแล้วไม่ชอบออกกำลังกายรู้สึกว่าจะปวดเข่าบ่อยขึ้น
35219,wavs/record_smarthome_7000027_1088.wav,อีกสิบนาทีปิดทีวี
35226,wavs/record_smarthome_7000052_699.wav,ปิดแอร์ห้องนั่งเล่น
35227,wavs/record_healthcare_7000021_375.wav,ถึงแกจะเจ็บเข่าแต่แกก็ไปเตะบอลทุกวัน
35228,wavs/record_smarthome_7000016_2240.wav,เปิดไฟข้างลานจอดรถในอีกยี่สิบห้านาที
35232,wavs/record_healthcare_7000035_2424.wav,รู้สึกหายใจลำบากเหมือนข้าวติดคอ
35233,wavs/record_smarthome_7000018_281.wav,ปรับอุณหภูมิเครื่องทำน้ำอุ่นอยู่ที่ระดับกลาง
35235,wavs/record_healthcare_7000026_760.wav,เวลาลุกต้องคอยระวังเดี๋ยวจะเจ็บเข่า
35236,wavs/record_smarthome_7000022_2500.wav,เปิดไฟไว้สิบห้านาที
35237,wavs/record_healthcare_7000050_817.wav,กินยาแล้วรู้สึกวิงเวียน
35238,wavs/record_healthcare_7000043_2459.wav,อาหารติดคอหายใจลำบาก
35240,wavs/record_healthcare_7000054_1229.wav,เวียนหัวแบบเป็นเป็นหายหาย
35241,wavs/record_smarthome_7000040_525.wav,ปิดพัดลมในอีกยี่สิบนาที
35242,wavs/record_smarthome_7000025_1054.wav,หรี่ไฟให้สว่างน้อยลง
35243,wavs/record_smarthome_7000018_426.wav,ปิดน้ำในอีกสองนาที
35246,wavs/record_smarthome_7000017_1555.wav,เปิดผ้าม่านหน่อย
35249,wavs/record_smarthome_7000040_2376.wav,เปิดไฟหน้าโรงจอดรถ
35250,wavs/record_smarthome_7000044_1222.wav,เปลี่ยนสีไฟในที่จอดรถเป็นสีส้ม
35251,wavs/record_smarthome_7000042_1138.wav,เครื่องดูดกลิ่นทำงาน
35252,wavs/record_smarthome_7000042_2396.wav,เปิดไฟห้องนั่งเล่นสองชั่วโมง
35253,wavs/record_smarthome_7000053_1483.wav,เปิดน้ำใส่กะละมัง
35255,wavs/record_smarthome_7000039_717.wav,ปิดแอร์ในห้องอาหาร
35258,wavs/record_healthcare_7000037_1504.wav,นั่งทำงานจนปวดคอ
35259,wavs/record_smarthome_7000018_984.wav,ลดแอร์ให้เหลือยี่สิบหกองศาเซลเซียส
35260,wavs/record_healthcare_7000032_2471.wav,เจ็บนิ้วเพราะเอาไปงัดกระป๋อง
35262,wavs/record_healthcare_7000026_2505.wav,ไม่รู้ว่ากินอะไรไปถึงทำให้ปวดข้อ
35263,wavs/record_smarthome_7000042_125.wav,ดูดฝุ่นในห้องเก็บของ
35264,wavs/record_smarthome_7000019_2132.wav,เปิดแอร์ห้องนั่งเล่นที่อุณหภูมิยี่สิบห้าองศาเซลเซียส
35265,wavs/record_smarthome_7000035_1381.wav,เปิดทีวีห้องอาหาร
35266,wavs/record_smarthome_7000043_2281.wav,เปิดไฟทันที
35267,wavs/record_smarthome_7000025_892.wav,ปิดไฟในห้องอาหารให้หน่อย
